,Real,Pred
5526,120.5,107.14426
5527,122.62,110.49278
5528,125.0,111.397934
5529,122.00999999999999,111.07419
5530,118.24,110.29903
5531,115.45,109.10107
5532,115.45,108.44049
5533,112.95,105.81771
5534,112.95,102.34367
5535,104.38,100.07887
5536,104.07,98.51509
5537,104.99,100.15043
5538,113.27,105.80509
5539,123.2,110.60484
5540,126.14,112.30393
5541,124.93,112.446686
5542,121.67,111.51329
5543,119.04,108.79904
5544,119.45,123.61185
5545,117.3,120.94267
5546,114.68,118.25285
5547,109.99,116.67889
5548,106.0,114.99432
5549,110.51,113.15816
5550,114.62,113.45039
5551,115.59,115.96107
5552,115.12,118.83115
5553,113.99,119.548676
5554,113.52,118.73326
5555,107.45,116.37654
5556,103.75,115.0751
5557,104.51,113.264435
5558,100.0,109.5871
5559,91.5,106.0263
5560,91.2,104.0074
5561,95.27,104.41006
5562,107.92,111.49393
5563,114.68,120.48242
5564,119.1,125.23881
5565,123.0,126.19352
5566,119.1,125.47103
5567,115.12,123.134995
5568,110.41,114.131004
5569,109.39,109.95409
5570,106.0,106.89668
5571,107.79,105.49814
5572,105.0,105.05267
5573,102.0,104.984955
5574,107.79,105.39667
5575,108.2,105.71288
5576,106.0,106.26593
5577,99.44,105.89549
5578,90.24,105.6604
5579,90.24,104.74374
5580,98.92,104.73668
5581,107.89,103.795654
5582,107.79,101.704666
5583,88.2,99.49089
5584,88.17,97.538055
5585,88.14,97.067535
5586,88.19,100.340164
5587,95.0,106.99275
5588,100.01,113.37369
5589,108.39,115.895905
5590,108.0,114.81789
5591,91.02,112.33279
5592,89.5,103.40781
5593,86.62,101.1566
5594,86.56,99.433334
5595,85.84,98.58372
5596,85.84,98.156
5597,86.56,98.42849
5598,90.1,100.38336
5599,111.29,104.51843
5600,114.59,108.3007
5601,114.18,110.56948
5602,106.98,112.93605
5603,103.47,113.67923
5604,99.44,114.579735
5605,94.0,115.11305
5606,96.1,113.85974
5607,93.95,112.05099
5608,91.02,109.74198
5609,95.0,110.93348
5610,105.0,115.78339
5611,114.18,119.11813
5612,114.18,120.13129
5613,115.54,120.22322
5614,114.18,119.601135
5615,100.0,118.18373
5616,85.74,109.479614
5617,85.49,106.53272
5618,85.0,103.84042
5619,84.77,102.304306
5620,84.34,101.19626
5621,85.47,101.64714
5622,85.84,105.84963
5623,90.0,110.28413
5624,110.63,112.313896
5625,106.97,112.32503
5626,101.0,111.78676
5627,96.0,110.556755
5628,91.49,109.87666
5629,99.03,108.458405
5630,112.28,105.75788
5631,112.28,102.30351
5632,114.95,99.73294
5633,114.99,101.08862
5634,113.75,106.93352
5635,116.0,111.54499
5636,118.5,113.26052
5637,120.35,113.53293
5638,119.1,112.44441
5639,115.55,109.65065
5640,114.34,105.00328
5641,110.0,101.315796
5642,108.0,97.023735
5643,105.72,94.05181
5644,107.9,92.78638
5645,114.34,94.53421
5646,117.47,102.09709
5647,118.08,107.94845
5648,119.0,110.83328
5649,119.1,111.938354
5650,117.68,112.059845
5651,116.95,111.57548
5652,116.94,111.28626
5653,117.03,110.33342
5654,117.27,109.17407
5655,116.53,108.347946
5656,116.74,108.47189
5657,116.74,110.504776
5658,117.47,111.99353
5659,119.0,112.67961
5660,123.72,112.995865
5661,129.15,112.94066
5662,123.84,112.45216
5663,118.6,111.19359
5664,123.77000000000001,119.06568
5665,122.91,116.97705
5666,121.37,115.13291
5667,120.0,114.32982
5668,119.95,114.36598
5669,121.01,114.8418
5670,123.44999999999999,117.90895
5671,123.86,120.11168
5672,124.65,120.765495
5673,123.86,120.56177
5674,122.5,120.15164
5675,119.95,119.115005
5676,120.35,118.41051
5677,122.0,117.42566
5678,122.91,116.28203
5679,120.35,115.45442
5680,121.43,115.40346
5681,120.91,117.37334
5682,121.37,119.89905
5683,123.77000000000001,121.03334
5684,125.26,121.33823
5685,129.81,121.05643
5686,127.78,119.908165
5687,122.94,118.39395
5688,125.33,123.61969
5689,122.75999999999999,121.90234
5690,121.07,119.67288
5691,120.06,118.23511
5692,119.91,117.67267
5693,119.91,118.08059
5694,120.41,120.71892
5695,122.0,123.44054
5696,122.67,124.35921
5697,121.86,123.922424
5698,119.91,123.19802
5699,119.87,121.72334
5700,119.87,120.68933
5701,119.91,118.15296
5702,119.87,114.47432
5703,107.0,111.96923
5704,108.72,109.17998
5705,106.75,105.94974
5706,107.7,106.7633
5707,119.91,111.92767
5708,122.34,116.99832
5709,124.67,116.736374
5710,122.95000000000002,111.819916
5711,120.41,107.23686
5712,128.29,118.86502
5713,126.53,116.22307
5714,123.94,113.64226
5715,122.95000000000002,111.34673
5716,118.53,109.85772
5717,117.14,108.81555
5718,119.45,109.35582
5719,120.27,112.149185
5720,120.95,114.28952
5721,122.5,113.97217
5722,109.43,112.916275
5723,94.5,111.17676
5724,93.0,110.61517
5725,96.4,108.25054
5726,93.99,104.02995
5727,91.02,101.00847
5728,88.59,98.28946
5729,87.95,97.734634
5730,89.5,99.542656
5731,97.5,102.39908
5732,117.04,106.13703
5733,125.00999999999999,107.39019
5734,123.94,105.49777
5735,116.86,101.58034
5736,103.0,119.606766
5737,93.11,117.033295
5738,93.08,114.08351
5739,93.08,111.46011
5740,93.08,109.24185
5741,93.11,107.604355
5742,101.79,107.41069
5743,102.6,106.77641
5744,102.44,107.4023
5745,105.98,106.547264
5746,93.1,105.67461
5747,93.06,103.70282
5748,93.08,103.02969
5749,96.97,100.86531
5750,99.44,97.88002
5751,93.08,95.803604
5752,93.06,93.59816
5753,93.06,91.93729
5754,93.8,91.53698
5755,111.97,93.30753
5756,125.53,97.11093
5757,128.41,102.47575
5758,127.39000000000001,105.45975
5759,125.6,105.04627
5760,122.81,113.83005
5761,117.41,109.674095
5762,112.31,106.25734
5763,112.31,103.42105
5764,116.51,102.472046
5765,120.95,103.46119
5766,125.0,108.955215
5767,128.02,115.211395
5768,131.92,119.33513
5769,132.92,120.35087
5770,128.53,120.48094
5771,126.1,119.468216
5772,125.04999999999998,118.55913
5773,125.04999999999998,116.29623
5774,125.00999999999999,111.99605
5775,122.53,107.0233
5776,121.72,104.5748
5777,122.81,109.670425
5778,122.81,120.37532
5779,128.48,124.68956
5780,130.04,125.75545
5781,132.82,125.86316
5782,129.14,125.10658
5783,126.57999999999998,123.70088
5784,132.22,130.78052
5785,130.0,129.09651
5786,128.9,127.963394
5787,125.95000000000002,127.46763
5788,126.53,127.78259
5789,128.45,129.35056
5790,132.24,131.27264
5791,133.47,132.09235
5792,137.02,132.25993
5793,135.84,132.10321
5794,131.45,131.88872
5795,128.9,131.53453
5796,128.45,131.30133
5797,128.95,130.71857
5798,128.95,129.76215
5799,123.47999999999999,128.93433
5800,123.35,129.00342
5801,128.0,130.34828
5802,129.46,131.72993
5803,134.07,132.25894
5804,134.9,132.48395
5805,137.46,132.44684
5806,133.47,131.88911
5807,131.22,130.89569
5808,130.95,131.21194
5809,125.26,129.01349
5810,119.45,128.13892
5811,114.74,128.13554
5812,114.76,128.72871
5813,121.15,129.78015
5814,130.95,131.74104
5815,136.31,133.11194
5816,137.92,133.45753
5817,137.61,133.34918
5818,136.05,133.24496
5819,134.93,132.98878
5820,134.93,132.861
5821,134.97,132.45145
5822,134.93,132.03653
5823,134.41,131.48071
5824,134.93,131.47244
5825,135.12,132.38774
5826,136.31,133.1861
5827,138.41,133.5752
5828,139.16,133.74057
5829,139.95,133.69003
5830,138.42,133.37662
5831,137.54,132.8415
5832,140.6,136.71313
5833,139.75,135.0806
5834,138.6,133.15771
5835,137.78,132.56334
5836,137.78,132.47551
5837,138.31,133.14478
5838,140.0,134.38109
5839,140.82,135.97684
5840,141.62,136.81656
5841,140.72,136.56262
5842,139.9,136.0393
5843,138.31,135.36407
5844,138.6,134.82558
5845,138.91,133.6113
5846,138.6,132.0834
5847,137.78,130.40991
5848,137.45,129.90384
5849,138.06,131.25925
5850,139.21,134.54819
5851,143.41,136.78961
5852,144.35,137.48581
5853,148.0,137.41797
5854,145.0,136.76706
5855,141.89,135.8487
5856,143.66,144.2643
5857,141.0,142.63159
5858,140.0,140.15166
5859,139.95,139.40608
5860,139.27,139.56854
5861,139.49,140.64594
5862,140.27,142.73087
5863,142.96,144.82074
5864,143.66,145.46011
5865,142.35,145.2822
5866,140.0,144.95023
5867,136.85,144.45532
5868,131.55,143.67967
5869,133.01,141.9079
5870,127.12,139.13016
5871,121.75,136.48547
5872,119.42,135.39066
5873,122.0,137.36378
5874,136.74,142.7095
5875,143.93,145.47356
5876,144.63,146.0074
5877,147.57,145.85156
5878,145.37,145.23279
5879,142.25,143.59639
5880,150.0,138.9789
5881,149.66,135.80435
5882,148.2,133.0379
5883,147.52,130.36856
5884,147.35,127.50007
5885,146.62,124.69955
5886,147.35,121.34827
5887,147.52,117.34383
5888,144.5,111.71685
5889,139.85,107.32749
5890,120.01,103.37003
5891,115.01,101.86799
5892,114.2,100.54111
5893,113.7,99.02211
5894,110.92,97.41611
5895,106.32,97.25608
5896,106.3,96.81917
5897,107.54,95.61629
5898,127.32999999999998,96.80613
5899,146.5,99.65242
5900,150.01,108.06347
5901,152.27,115.69281
5902,150.01,116.90416
5903,148.78,114.029816
5904,149.2,151.65741
5905,147.13,149.73624
5906,140.86,148.02933
5907,136.33,147.59935
5908,133.24,146.81506
5909,136.33,146.52167
5910,136.85,147.1934
5911,135.0,147.16202
5912,129.05,146.54056
5913,115.28,144.97595
5914,107.87,142.98337
5915,106.67,139.95618
5916,104.2,137.26756
5917,106.25,133.08328
5918,107.0,128.5273
5919,105.36,126.036575
5920,106.12,124.90726
5921,107.22,127.378006
5922,127.45000000000002,141.53336
5923,142.0,152.1777
5924,150.59,155.49783
5925,155.0,155.83704
5926,153.71,155.1726
5927,150.0,153.7938
5928,140.0,138.35982
5929,127.37,132.87643
5930,115.87,128.69101
5931,108.52,126.71243
5932,108.52,126.27022
5933,110.0,129.11026
5934,135.97,137.56357
5935,144.03,143.22531
5936,146.0,145.11578
5937,139.26,145.32935
5938,135.0,144.90189
5939,134.75,143.9997
5940,130.41,143.3237
5941,126.4,141.9448
5942,124.77,139.29037
5943,124.41,136.81485
5944,128.67,135.89839
5945,137.73,139.46733
5946,148.52,144.09464
5947,153.63,145.78482
5948,152.88,146.3478
5949,150.5,146.42836
5950,140.0,146.06949
5951,120.27,145.38345
5952,130.0,139.241
5953,112.0,135.06567
5954,108.52,131.2031
5955,105.64,129.88065
5956,105.1,129.27823
5957,107.74,132.70386
5958,124.76,138.87305
5959,142.8,140.8565
5960,149.58,141.15254
5961,142.5,140.93744
5962,134.51,140.43796
5963,120.07,139.1649
5964,111.71,137.53558
5965,108.84,134.33449
5966,108.28,130.36263
5967,107.98,127.72316
5968,113.07,129.36252
5969,134.28,134.80771
5970,140.97,139.75917
5971,149.12,141.17389
5972,153.45,141.5365
5973,153.4,141.57608
5974,150.03,141.3089
5975,142.19,140.44229
5976,140.28,129.40088
5977,135.0,122.62914
5978,130.0,118.677246
5979,124.0,117.489456
5980,124.6,119.46037
5981,130.0,127.11053
5982,137.49,135.09126
5983,143.4,137.66862
5984,146.05,137.99982
5985,144.74,137.91171
5986,139.12,137.69293
5987,135.99,137.48505
5988,133.84,137.04742
5989,129.48,134.6973
5990,116.3,128.96501
5991,109.08,124.45697
5992,117.52,124.57742
5993,136.03,131.65967
5994,141.09,136.46115
5995,150.0,137.70518
5996,152.36,138.10841
5997,152.36,138.17375
5998,149.37,137.91144
5999,137.6,136.97842
6000,143.58,136.24213
6001,135.7,128.64099
6002,128.9,122.12245
6003,121.97999999999999,119.53296
6004,120.92,120.03755
6005,123.69,127.7282
6006,139.37,139.70471
6007,148.05,143.75371
6008,149.43,144.341
6009,145.73,144.08044
6010,144.01,142.6448
6011,143.4,139.73978
6012,143.58,136.37857
6013,144.8,129.1847
6014,141.1,121.23787
6015,138.5,117.68608
6016,137.0,122.067375
6017,143.19,135.06688
6018,147.51,142.51053
6019,154.38,144.22606
6020,155.62,144.70357
6021,154.46,144.73196
6022,151.0,144.15036
6023,145.2,142.34518
6024,155.62,147.21826
6025,152.0,140.54025
6026,149.41,134.70502
6027,148.08,131.0657
6028,146.29,128.15958
6029,148.68,133.23215
6030,150.38,147.27875
6031,158.07,152.54742
6032,159.31,153.38818
6033,156.66,152.62053
6034,153.11,149.37238
6035,150.0,140.93779
6036,150.0,131.4495
6037,150.0,120.341644
6038,149.76,111.73476
6039,147.51,107.025406
6040,146.29,112.906586
6041,148.4,135.21927
6042,149.76,150.28586
6043,156.66,153.70438
6044,159.31,154.35732
6045,159.3,154.28888
6046,157.07,153.6966
6047,154.0,151.9765
6048,156.51,161.6304
6049,156.05,158.89795
6050,155.03,155.02553
6051,155.03,152.93079
6052,155.57,150.82315
6053,155.47,151.01956
6054,155.27,152.18079
6055,156.34,153.44067
6056,156.26,152.2012
6057,156.0,149.75499
6058,154.85,145.35712
6059,150.0,141.18842
6060,147.2,137.20395
6061,142.56,128.55843
6062,140.01,118.19348
6063,121.79,113.026695
6064,120.47999999999999,112.02831
6065,133.73,116.16357
6066,148.3,137.18211
6067,156.2,157.12605
6068,161.29,162.54639
6069,165.0,163.28159
6070,161.25,162.04797
6071,158.51,158.50192
6072,162.69,154.16132
6073,160.03,151.7804
6074,159.83,149.20438
6075,159.31,147.75131
6076,158.76,145.29471
6077,156.51,144.36115
6078,156.51,143.94704
6079,156.34,142.71283
6080,152.33,140.52695
6081,150.76,136.74567
6082,127.0,129.38837
6083,117.02,121.14605
6084,116.27,117.01265
6085,116.3,112.07512
6086,116.3,109.63486
6087,110.02,108.96799
6088,110.01,109.5038
6089,115.72,111.12703
6090,140.28,122.308044
6091,157.86,141.2824
6092,164.8,152.88754
6093,167.53,155.37262
6094,165.09,154.43965
6095,163.0,150.96321
6096,157.77,160.22087
6097,154.98,153.7938
6098,148.22,145.78119
6099,138.28,139.26677
6100,125.0,134.72339
6101,125.0,137.56038
6102,152.08,153.08904
6103,157.7,162.12842
6104,159.19,164.14043
6105,157.0,162.6847
6106,154.77,158.58109
6107,156.34,152.64992
6108,156.52,149.05739
6109,155.83,144.93416
6110,154.71,140.24625
6111,151.03,139.90149
6112,152.72,150.52054
6113,159.09,161.59837
6114,166.5,165.47377
6115,169.24,166.42862
6116,170.0,166.81136
6117,165.0,166.83107
6118,158.28,166.55084
6119,154.51,165.92773
6120,122.23,162.28226
6121,121.59,158.65173
6122,119.97,154.29941
6123,119.95,151.75067
6124,119.95,150.27014
6125,122.03,153.51923
6126,148.52,160.64984
6127,162.38,163.51117
6128,168.01,164.02345
6129,162.9,163.95755
6130,162.38,163.33392
6131,163.74,161.57843
6132,165.0,159.64726
6133,163.74,156.30357
6134,162.38,152.56165
6135,161.09,150.35406
6136,162.01,153.91835
6137,164.72,160.82867
6138,170.07,163.43323
6139,171.24,164.07466
6140,171.58,164.25198
6141,171.14,164.22058
6142,165.03,164.05093
6143,160.67,163.57666
6144,172.0,164.57855
6145,168.47,161.28201
6146,162.01,158.3902
6147,160.0,157.26593
6148,160.0,156.70949
6149,162.01,159.05646
6150,166.94,163.47266
6151,177.29,165.67679
6152,180.0,166.23659
6153,180.0,166.2762
6154,180.0,166.23003
6155,178.33999999999997,166.20107
6156,180.0,166.06104
6157,175.74,165.41306
6158,175.76,163.29791
6159,175.1,161.35362
6160,175.44,162.01878
6161,175.44,164.75948
6162,175.76,166.0166
6163,180.0,166.33313
6164,180.3,166.42918
6165,176.77999999999997,166.41818
6166,170.0,166.2864
6167,159.42,165.95413
6168,192.83,180.03418
6169,187.08,178.77373
6170,180.3,176.57556
6171,180.0,174.3003
6172,180.0,172.27658
6173,180.0,173.16306
6174,185.02999999999997,176.59888
6175,194.0,179.47594
6176,197.81,180.43887
6177,193.91,180.61815
6178,186.68,180.63959
6179,186.77000000000004,180.59663
6180,186.17,180.35622
6181,186.0,179.90059
6182,186.69,178.68246
6183,181.45,176.78258
6184,180.0,176.83798
6185,180.0,179.01865
6186,188.11,180.5172
6187,197.59,180.88869
6188,198.02,181.03087
6189,198.85,180.99231
6190,195.48,180.77097
6191,193.47,180.30223
6192,175.28,196.07388
6193,172.8,195.15074
6194,161.26,193.48576
6195,159.34,193.041
6196,157.43,192.44714
6197,160.65,192.57236
6198,172.9,194.12086
6199,181.96999999999997,195.43338
6200,188.16999999999996,195.87614
6201,182.86,195.61606
6202,175.33,194.87877
6203,167.13,194.1714
6204,160.3,192.94116
6205,140.66,191.02808
6206,140.66,186.26276
6207,140.66,180.60338
6208,140.66,182.77399
6209,165.53,188.75821
6210,175.0,194.27322
6211,181.3,196.1907
6212,185.2,196.74374
6213,179.04,196.72108
6214,172.91,196.20213
6215,153.92,195.17284
6216,181.36,171.16666
6217,178.45,165.86137
6218,171.45,158.49231
6219,159.82,150.7419
6220,155.58,142.18307
6221,157.73,138.20593
6222,172.15,142.17416
6223,165.0,144.32947
6224,165.0,141.99394
6225,165.0,137.72873
6226,145.28,132.23047
6227,139.32,127.39701
6228,139.32,125.54939
6229,140.37,123.51457
6230,135.5,122.39766
6231,126.0,123.67856
6232,125.94,127.17805
6233,136.81,139.74219
6234,160.0,161.45282
6235,179.91,173.88747
6236,180.3,176.84106
6237,187.18,176.93896
6238,181.37,175.42068
6239,176.0,171.43228
6240,167.13,177.51817
6241,161.8,173.22379
6242,161.8,166.94849
6243,161.71,158.87885
6244,161.36,150.67465
6245,161.36,148.47285
6246,161.0,157.67255
6247,162.21,167.33214
6248,151.0,171.32962
6249,133.75,170.08122
6250,125.49,162.30307
6251,113.8,150.47754
6252,100.0,145.14058
6253,114.1,139.8678
6254,119.95,135.6181
6255,100.0,134.79753
6256,99.99,138.71185
6257,119.42,153.72955
6258,142.28,174.34592
6259,167.54,180.62245
6260,182.41000000000003,181.68915
6261,187.92000000000002,181.65799
6262,183.31,180.75223
6263,178.45,178.1553
6264,155.6,164.34299
6265,142.28,155.77193
6266,140.01,146.29156
6267,139.52,139.4057
6268,139.04,133.67783
6269,138.64,132.19795
6270,161.33,142.98535
6271,181.38,156.82118
6272,188.64,165.46024
6273,180.3,167.10654
6274,172.67,162.95233
6275,162.2,154.54057
6276,155.0,149.73178
6277,149.76,150.41602
6278,142.28,152.07814
6279,145.28,157.35077
6280,142.28,163.54462
6281,143.78,169.7381
6282,146.78,173.70345
6283,181.37,174.80814
6284,185.8,175.111
6285,180.0,175.01501
6286,154.53,174.31851
6287,133.48,172.38895
6288,130.12,166.81769
6289,128.01,160.89633
6290,121.34,154.52502
6291,121.04,151.84483
6292,120.64000000000001,151.1128
6293,128.91,155.77448
6294,149.19,166.41283
6295,184.35,171.48428
6296,190.0,172.3758
6297,176.91999999999996,172.4685
6298,160.1,171.5408
6299,151.8,169.11594
6300,145.06,167.27928
6301,132.5,164.57864
6302,129.71,160.37032
6303,128.53,157.53897
6304,132.5,157.48013
6305,150.0,163.23917
6306,164.5,170.19693
6307,187.92000000000002,172.18854
6308,190.0,172.6645
6309,186.13,172.62729
6310,164.34,172.25314
6311,132.55,170.82529
6312,160.0,151.83556
6313,150.0,146.08939
6314,147.3,142.97334
6315,150.0,141.69592
6316,160.0,141.9592
6317,172.71,149.83736
6318,181.0,159.69232
6319,195.0,163.42155
6320,196.57,164.11029
6321,185.26,164.20447
6322,180.3,163.81967
6323,167.78,162.53809
6324,179.65999999999997,160.27074
6325,180.0,156.62595
6326,177.0,150.12311
6327,160.0,146.4938
6328,162.01,146.8779
6329,179.45,154.28201
6330,183.78999999999996,161.8934
6331,195.0,163.68402
6332,196.0,164.10217
6333,195.85,164.01575
6334,185.25,163.18353
6335,181.0,159.92435
6336,162.5,168.13725
6337,140.0,162.07283
6338,133.97,157.16075
6339,132.3,155.66765
6340,132.3,156.22385
6341,133.97,161.49455
6342,165.0,172.16315
6343,176.95,176.63144
6344,184.75,177.46153
6345,180.8,177.65451
6346,176.21000000000004,177.36195
6347,175.0,176.348
6348,175.86,173.98767
6349,175.86,169.69656
6350,170.57,162.17242
6351,135.49,157.16309
6352,134.04,158.6466
6353,170.61,168.54742
6354,175.96,175.7255
6355,187.27999999999997,177.32605
6356,192.52,177.66896
6357,191.14999999999998,177.49857
6358,185.0,176.3544
6359,176.47000000000003,172.51898
6360,167.01,175.69467
6361,158.33,166.262
6362,149.85,156.68875
6363,148.35,152.3912
6364,153.58,152.14891
6365,155.01,158.40277
6366,167.73,175.207
6367,178.5,183.75339
6368,182.0,185.2984
6369,181.79,185.71486
6370,178.31,185.33228
6371,178.21,183.55495
6372,177.91000000000003,179.12985
6373,178.31,168.56142
6374,178.05,150.18597
6375,174.95,140.14001
6376,177.44,136.16956
6377,178.05,145.15332
6378,174.95,173.95844
6379,182.0,184.3039
6380,190.0,185.71875
6381,188.21000000000004,185.60912
6382,179.7,185.03964
6383,172.95,182.69069
6384,185.22999999999996,178.11269
6385,185.0,173.79143
6386,180.0,167.72418
6387,174.84,163.50024
6388,168.22,160.81416
6389,167.88,161.21544
6390,168.22,165.64944
6391,179.1,167.76038
6392,178.0,166.10162
6393,180.3,164.72775
6394,175.0,158.41989
6395,163.63,150.22095
6396,153.01,143.505
6397,130.03,134.54948
6398,125.99000000000001,125.21218
6399,114.96,122.08621
6400,125.99000000000001,120.38874
6401,151.71,123.94327
6402,173.07,150.58875
6403,185.85,175.14754
6404,188.16999999999996,180.80089
6405,188.0,181.9744
6406,182.44,181.30087
6407,167.98,179.0032
6408,180.0,183.51164
6409,168.66,180.03204
6410,164.02,176.30594
6411,155.44,173.97714
6412,155.44,172.19801
6413,155.44,172.31076
6414,165.77,172.05739
6415,174.36,171.15
6416,173.44,167.06212
6417,165.77,161.81271
6418,153.53,152.26773
6419,130.0,139.98575
6420,129.47,129.68716
6421,138.6,123.34219
6422,135.14,119.8241
6423,126.0,118.79765
6424,115.0,120.189514
6425,137.36,125.7202
6426,170.8,155.74387
6427,185.85,179.04494
6428,194.0,185.21214
6429,199.0,186.66808
6430,190.32,185.13065
6431,186.57,180.1134
6432,170.76,171.48257
6433,154.58,158.57031
6434,140.92,150.4907
6435,138.6,147.74759
6436,139.59,148.43938
6437,140.92,155.53601
6438,174.36,175.12968
6439,184.73,184.2959
6440,190.84,186.48547
6441,187.8,187.09993
6442,184.33999999999997,186.92084
6443,182.59,186.08414
6444,180.0,184.05708
6445,180.01,180.25702
6446,178.54000000000002,169.54068
6447,176.95,162.58981
6448,174.36,167.73315
6449,180.0,181.03448
6450,181.0,185.78918
6451,187.94,186.74048
6452,195.26,187.20784
6453,195.26,187.0629
6454,190.0,185.96707
6455,183.05,181.26932
6456,189.86,172.76746
6457,188.36,157.38123
6458,185.99,149.17082
6459,180.98,147.31305
6460,180.98,147.52478
6461,186.08000000000004,154.48546
6462,188.0,178.76697
